	key	val
1653	P46087_tran	NOP2
1654	Q9UIJ7_tran	AK3
1655	P22102_tran	GART
1656	Q969U7_tran	PSMG2
1657	P22087_tran	FBL
1658	P15559_tran	NQO1
1659	P53985_tran	SLC16A1
1660	Q9H307_tran	Q9H307_tran
1661	Q9UBT2_tran	UBA2
1662	P61764_tran	STXBP1
1663	Q6UB35_tran	MTHFD1L
1664	Q00688_tran	FKBP3
1665	P19784_tran	CSNK2A2
1666	Q99720_tran	SIGMAR1
1667	P18621_tran	RPL17
1668	Q96JJ7_tran	TMX3
1669	O43681_tran	ASNA1
1670	Q14974_tran	KPNB1
1671	P53634_tran	CTSC
1672	Q04837_tran	SSBP1
1673	P52701_tran	MSH6
1674	P40121_tran	CAPG
1675	O14656_tran	TOR1A
1676	Q86W50_tran	METTL16
1677	Q8NBJ5_tran	COLGALT1_ GLT25D1
1678	Q13868_tran	EXOSC2
1679	Q14683_tran	SMC1A
1680	P49459_tran	UBE2A
1681	Q9UDY4_tran	DNAJB4
1682	Q99622_tran	C12orf57
1683	Q8N3X1_tran	FNBP4
1684	P35249_tran	RFC4
1685	Q12874_tran	SF3A3
1686	P46060_tran	RANGAP1
1687	P34949_tran	MPI
1688	P54819_tran	AK2
1689	P31939_tran	ATIC
1690	O75955_tran	FLOT1
1691	O43707_tran	ACTN4
1692	P11172_tran	UMPS
1693	Q6XQN6_tran	NAPRT1_ NAPRT
1694	Q15642_tran	TRIP10
1695	P15529_tran	CD46
1696	P49915_tran	GMPS
1697	Q9BT09_tran	CNPY3
1698	O43776_tran	NARS
1699	Q9NWM8_tran	FKBP14
1700	Q9HBL7_tran	PLGRKT
1701	P53701_tran	HCCS
1702	O96019_tran	ACTL6A
1703	Q9P015_tran	MRPL15
1704	P82664_tran	MRPS10
1705	P19022_tran	CDH2
1706	A0MZ66_tran	KIAA1598_ SHTN1
1707	Q96D46_tran	NMD3
1708	P04899_tran	GNAI2
1709	P08237_tran	PFKM
1710	Q9Y2H6_tran	FNDC3A
1711	O60341_tran	KDM1A
1712	P68366_tran	TUBA4A
1713	Q9C0C2_tran	TNKS1BP1
1714	O60573_tran	EIF4E2
1715	Q9UKM7_tran	MAN1B1
1716	P08559_tran	PDHA1
1717	P22314_tran	UBA1
1718	P35659_tran	DEK
1719	P30838_tran	ALDH3A1
1720	Q99598_tran	TSNAX
1721	Q8TCJ2_tran	STT3B
1722	Q8NI36_tran	WDR36
1723	Q13547_tran	HDAC1
1724	Q14103_tran	HNRNPD
1725	Q96EY1_tran	DNAJA3
1726	Q96T76_tran	MMS19
1727	P53999_tran	SUB1
1728	P15880_tran	RPS2
1729	Q16836_tran	HADH
1730	P39687_tran	ANP32A
1731	Q16563_tran	SYPL1
1732	Q8IVM0_tran	CCDC50
1733	Q9Y6C9_tran	MTCH2
1734	P62140_tran	PPP1CB
1735	Q13561_tran	DCTN2
1736	Q14573_tran	ITPR3
1737	Q99757_tran	TXN2
1738	Q9BV44_tran	THUMPD3
1739	Q9H900_tran	ZWILCH
1740	Q9NTI5_tran	PDS5B
1741	Q9NT62_tran	ATG3
1742	Q9P0K7_tran	RAI14
1743	P08590_tran	MYL3
1744	Q13951_tran	CBFB
1745	Q9UHD1_tran	CHORDC1
1746	Q9Y5S2_tran	CDC42BPB
1747	Q7Z2E3_tran	APTX
1748	P52298_tran	NCBP2
1749	Q96F07_tran	CYFIP2
1750	Q6IBS0_tran	TWF2
1751	Q9NPJ6_tran	MED4
1752	P36639_tran	NUDT1
1753	Q02241_tran	KIF23
1754	Q9UJX3_tran	ANAPC7
1755	Q9BTY7_tran	FAM203B_ FAM203A_ HGH1
1756	Q8WUY3_tran	PRUNE2
1757	Q9BY32_tran	ITPA
1758	Q8N584_tran	TTC39C
1759	Q08499_tran	PDE4D
1760	P06753_tran	TPM3
1761	Q9Y265_tran	RUVBL1
1762	Q01650_tran	SLC7A5
1763	P00390_tran	GSR
1764	Q99933_tran	BAG1
1765	Q13098_tran	GPS1
1766	O94788_tran	ALDH1A2
1767	O15511_tran	ARPC5
1768	Q9UBQ0_tran	VPS29
1769	Q96TA2_tran	YME1L1
1770	Q96AE4_tran	FUBP1
1771	P37198_tran	NUP62
1772	Q9UBE0_tran	SAE1
1773	Q9Y5P6_tran	GMPPB
1774	P51570_tran	GALK1
1775	Q07666_tran	KHDRBS1
1776	Q8NFH4_tran	NUP37
1777	O14617_tran	AP3D1
1778	P49643_tran	PRIM2
1779	Q6P1J9_tran	CDC73
1780	P33897_tran	ABCD1
1781	Q99848_tran	EBNA1BP2
1782	P49005_tran	POLD2
1783	P12270_tran	TPR
1784	Q04637_tran	EIF4G1
1785	P08069_tran	IGF1R
1786	P47813_tran	EIF1AX_ LOC101060318_ LOC107984923
1787	Q9Y3D3_tran	MRPS16
1788	Q9HAV4_tran	XPO5
1789	O43752_tran	STX6
1790	Q8TAF3_tran	WDR48
1791	Q99829_tran	CPNE1
1792	O14579_tran	COPE
1793	Q8N806_tran	UBR7
1794	Q96QR8_tran	PURB
1795	P18669_tran	PGAM1_ LOC643576
1796	Q96RR1_tran	C10orf2_ TWNK
1797	P48681_tran	NES
1798	Q9NQR4_tran	NIT2
1799	P34932_tran	HSPA4
1800	Q9Y2Q3_tran	GSTK1
1801	Q16222_tran	UAP1
1802	Q14696_tran	MESDC2_ MESD
1803	O75223_tran	GGCT
1804	Q9NPE3_tran	NOP10
1805	Q04323_tran	UBXN1
1806	Q8N5N7_tran	MRPL50
1807	Q9UBW8_tran	COPS7A
1808	Q96CS2_tran	HAUS1
1809	Q13952_tran	NFYC
1810	Q96P70_tran	IPO9
1811	P13861_tran	PRKAR2A
1812	Q969E2_tran	SCAMP4
1813	O60264_tran	SMARCA5
1814	Q9BVK6_tran	TMED9
1815	P06454_tran	PTMA
1816	Q9NR28_tran	DIABLO
1817	P51114_tran	FXR1
1818	Q56VL3_tran	OCIAD2
1819	P20700_tran	LMNB1
1820	O14562_tran	UBFD1
1821	P58107_tran	P58107_tran
1822	P13010_tran	XRCC5
1823	Q9NR30_tran	DDX21
1824	O95747_tran	OXSR1
1825	Q9NRZ9_tran	HELLS
1826	Q96CW1_tran	AP2M1
1827	P49589_tran	CARS
1828	Q6PJT7_tran	ZC3H14
1829	O43583_tran	DENR
1830	P23526_tran	AHCY
1831	Q9UKX5_tran	ITGA11
1832	P35611_tran	ADD1
1833	P30405_tran	PPIF
1834	Q9NWY4_tran	C4orf27_ HPF1
1835	Q92734_tran	TFG
1836	Q9Y6N5_tran	SQRDL_ SQOR
1837	A5YKK6_tran	CNOT1
1838	A6NDU8_tran	C5orf51
1839	A6ZKI3_tran	FAM127A_ RTL8C
1840	B5ME19_tran	EIF3CL
1841	L0R819_tran	ASDURF
1842	O00115_tran	DNASE2
1843	O00159_tran	MYO1C
1844	O00193_tran	C11orf58
1845	O00203_tran	AP3B1
1846	O00232_tran	PSMD12
1847	O00330_tran	PDHX
1848	O00425_tran	IGF2BP3
1849	O00429_tran	DNM1L
1850	O00468_tran	O00468_tran
1851	O00487_tran	PSMD14
1852	O00566_tran	MPHOSPH10
1853	O00629_tran	KPNA4
1854	O14618_tran	CCS
1855	O14653_tran	GOSR2
1856	O14732_tran	IMPA2
1857	O14773_tran	TPP1
1858	O14776_tran	TCERG1
1859	O14929_tran	HAT1
1860	O14974_tran	PPP1R12A
1861	O14979_tran	HNRNPDL_ HNRPDL
1862	O15027_tran	O15027_tran
1863	O15031_tran	PLXNB2
1864	O15042_tran	U2SURP
1865	O15061_tran	SYNM
1866	O15173_tran	PGRMC2
1867	O15226_tran	NKRF
1868	O15230_tran	LAMA5
1869	O15269_tran	SPTLC1
1870	O15305_tran	PMM2
1871	O15347_tran	HMGB3
1872	O15427_tran	SLC16A3
1873	O15498_tran	YKT6
1874	O43172_tran	PRPF4
1875	O43175_tran	PHGDH
1876	O43290_tran	SART1
1877	O43293_tran	DAPK3
1878	O43395_tran	PRPF3
1879	O43488_tran	AKR7A2
1880	O43491_tran	EPB41L2
1881	O43633_tran	CHMP2A
1882	O43657_tran	TSPAN6
1883	O43663_tran	PRC1
1884	O43670_tran	ZNF207
1885	O43719_tran	HTATSF1
1886	O43760_tran	SYNGR2
1887	O43765_tran	SGTA
1888	O43768_tran	ENSA
1889	O43809_tran	NUDT21
1890	O43813_tran	LANCL1
1891	O43852_tran	CALU
1892	O43865_tran	AHCYL1
1893	O43929_tran	ORC4
1894	O60306_tran	AQR
1895	O60502_tran	MGEA5
1896	O60568_tran	PLOD3
1897	O60885_tran	BRD4
1898	O60888_tran	CUTA
1899	O60936_tran	NOL3
1900	O75044_tran	O75044_tran
1901	O75110_tran	ATP9A
1902	O75128_tran	COBL
1903	O75153_tran	CLUH_ KIAA0664
1904	O75306_tran	NDUFS2
1905	O75312_tran	ZNF259_ ZPR1
1906	O75340_tran	PDCD6
1907	O75368_tran	SH3BGRL
1908	O75396_tran	SEC22B
1909	O75400_tran	PRPF40A
1910	O75439_tran	PMPCB
1911	O75475_tran	PSIP1
1912	O75477_tran	ERLIN1
1913	O75494_tran	SRSF10_ LOC100996657
1914	O75569_tran	PRKRA
1915	O75607_tran	NPM3
1916	O75608_tran	LYPLA1
1917	O75794_tran	CDC123
1918	O75817_tran	POP7
1919	O75822_tran	EIF3J
1920	O75915_tran	ARL6IP5
1921	O76003_tran	GLRX3
1922	O76031_tran	CLPX
1923	O76070_tran	SNCG
1924	O76071_tran	CIAO1
1925	O94826_tran	TOMM70A_ TOMM70
1926	O94874_tran	UFL1
1927	O94875_tran	SORBS2
1928	O94888_tran	UBXN7
1929	O94919_tran	ENDOD1
1930	O95168_tran	NDUFB4
1931	O95197_tran	RTN3
1932	O95235_tran	KIF20A
1933	O95302_tran	FKBP9
1934	O95347_tran	SMC2
1935	O95352_tran	ATG7
1936	O95365_tran	ZBTB7A
1937	O95400_tran	CD2BP2
1938	O95486_tran	SEC24A
1939	O95571_tran	ETHE1
1940	O95777_tran	NAA38_ LSM8
1941	O95881_tran	TXNDC12
1942	O95926_tran	SYF2
1943	O96008_tran	TOMM40
1944	P00374_tran	DHFR_ DHFRP1
1945	P00387_tran	CYB5R3
1946	P00480_tran	OTC
1947	P00505_tran	GOT2
1948	P00533_tran	EGFR
1949	P00966_tran	ASS1
1950	P01891_tran	HLA-A
1951	P02461_tran	COL3A1
1952	P02511_tran	CRYAB
1953	P03915_tran	ND5
1954	P04062_tran	GBA
1955	P04083_tran	ANXA1
1956	P04183_tran	TK1
1957	P04216_tran	THY1
1958	P04818_tran	TYMS
1959	P05067_tran	APP
1960	P05556_tran	ITGB1
1961	P06132_tran	UROD
1962	P06576_tran	ATP5B
1963	P06730_tran	EIF4E
1964	P06858_tran	LPL
1965	P07099_tran	EPHX1
1966	P07108_tran	DBI
1967	P07919_tran	UQCRH
1968	P07942_tran	LAMB1
1969	P07954_tran	FH
1970	P07996_tran	THBS1
1971	P08174_tran	CD55
1972	P08236_tran	GUSB
1973	P08397_tran	HMBS
1974	P08621_tran	SNRNP70
1975	P08648_tran	ITGA5
1976	P08754_tran	GNAI3
1977	P08758_tran	ANXA5
1978	P09012_tran	SNRPA
1979	P09038_tran	FGF2
1980	P09429_tran	HMGB1
1981	P09488_tran	GSTM1
1982	P09497_tran	CLTB
1983	P09669_tran	COX6C
1984	P09758_tran	TACSTD2
1985	P09884_tran	POLA1
1986	P09972_tran	ALDOC
1987	P0DN79_tran	CBS_ LOC102724560_ CBSL
1988	P0DP25_tran	CALM3_ CALM2_ CALM1
1989	P10620_tran	MGST1
1990	P10644_tran	PRKAR1A
1991	P10768_tran	ESD
1992	P10909_tran	CLU
1993	P11117_tran	ACP2
1994	P11216_tran	PYGB
1995	P11310_tran	ACADM
1996	P11586_tran	MTHFD1
1997	P11766_tran	ADH5
1998	P12004_tran	PCNA
1999	P12074_tran	COX6A1
2000	P12081_tran	HARS
2001	P12235_tran	SLC25A4
2002	P12814_tran	ACTN1
2003	P13716_tran	ALAD
2004	P13807_tran	GYS1
2005	P13929_tran	ENO3
2006	P14406_tran	COX7A2
2007	P14625_tran	HSP90B1
2008	P14678_tran	SNRPB
2009	P14735_tran	IDE
2010	P15121_tran	AKR1B1
2011	P15291_tran	B4GALT1
2012	P15328_tran	FOLR1
2013	P15954_tran	COX7C
2014	P16070_tran	CD44
2015	P16083_tran	NQO2
2016	P17026_tran	ZNF22
2017	P17096_tran	HMGA1
2018	P17342_tran	NPR3
2019	P17568_tran	NDUFB7
2020	P17612_tran	PRKACA
2021	P17676_tran	CEBPB
2022	P17812_tran	CTPS1
2023	P17858_tran	PFKL
2024	P18074_tran	ERCC2
2025	P18206_tran	VCL
2026	P18583_tran	SON
2027	P18827_tran	SDC1
2028	P18858_tran	LIG1
2029	P18859_tran	ATP5J
2030	P19256_tran	CD58
2031	P19367_tran	HK1
2032	P20020_tran	P20020_tran
2033	P20338_tran	RAB4A
2034	P20339_tran	RAB5A
2035	P20839_tran	IMPDH1
2036	P20962_tran	PTMS
2037	P22033_tran	MUT
2038	P22830_tran	FECH
2039	P23229_tran	ITGA6
2040	P23396_tran	RPS3
2041	P23634_tran	ATP2B4
2042	P23743_tran	DGKA
2043	P23786_tran	CPT2
2044	P23919_tran	DTYMK
2045	P25787_tran	PSMA2
2046	P26358_tran	DNMT1
2047	P26639_tran	TARS
2048	P26640_tran	VARS_ VARS2
2049	P26885_tran	FKBP2
2050	P27361_tran	MAPK3
2051	P27694_tran	RPA1
2052	P27695_tran	APEX1
2053	P28070_tran	PSMB4
2054	P29372_tran	MPG
2055	P30046_tran	DDT
2056	P30049_tran	ATP5D
2057	P30566_tran	ADSL
2058	P30622_tran	CLIP1
2059	P30825_tran	SLC7A1
2060	P30876_tran	POLR2B
2061	P31350_tran	RRM2
2062	P31937_tran	HIBADH
2063	P32320_tran	CDA
2064	P32322_tran	PYCR1
2065	P32455_tran	GBP1
2066	P33527_tran	ABCC1
2067	P34059_tran	GALNS
2068	P34896_tran	SHMT1
2069	P35080_tran	PFN2
2070	P35232_tran	PHB
2071	P35241_tran	RDX
2072	P35251_tran	RFC1
2073	P35555_tran	FBN1
2074	P35580_tran	MYH10
2075	P35637_tran	FUS
2076	P35754_tran	GLRX
2077	P35998_tran	PSMC2
2078	P36405_tran	ARL3
2079	P36915_tran	GNL1
2080	P36952_tran	SERPINB5
2081	P36957_tran	DLST
2082	P37108_tran	SRP14
2083	P37235_tran	HPCAL1
2084	P37268_tran	FDFT1
2085	P37837_tran	TALDO1
2086	P37840_tran	SNCA
2087	P38919_tran	EIF4A3
2088	P39656_tran	DDOST
2089	P40692_tran	MLH1
2090	P40937_tran	RFC5
2091	P41221_tran	WNT5A
2092	P42226_tran	STAT6
2093	P42285_tran	SKIV2L2
2094	P42566_tran	EPS15
2095	P42677_tran	RPS27
2096	P42696_tran	RBM34
2097	P43246_tran	MSH2
2098	P43897_tran	TSFM
2099	P45973_tran	CBX5
2100	P46013_tran	MKI67
2101	P46109_tran	CRKL
2102	P46777_tran	RPL5
2103	P46778_tran	RPL21
2104	P46783_tran	RPS10
2105	P46821_tran	MAP1B
2106	P47755_tran	CAPZA2
2107	P47756_tran	CAPZB
2108	P47985_tran	UQCRFS1
2109	P48047_tran	ATP5O
2110	P48449_tran	LSS
2111	P48506_tran	GCLC
2112	P48507_tran	GCLM
2113	P48509_tran	CD151
2114	P48634_tran	PRRC2A
2115	P48637_tran	GSS
2116	P48643_tran	CCT5
2117	P49588_tran	AARS
2118	P49591_tran	SARS
2119	P49721_tran	PSMB2
2120	P49756_tran	RBM25
2121	P49821_tran	NDUFV1
2122	P50238_tran	CRIP1
2123	P50402_tran	EMD
2124	P50579_tran	METAP2
2125	P50914_tran	RPL14
2126	P50990_tran	CCT8
2127	P51003_tran	PAPOLA
2128	P51398_tran	DAP3
2129	P51532_tran	SMARCA4
2130	P51648_tran	ALDH3A2
2131	P51687_tran	SUOX
2132	P52294_tran	KPNA1
2133	P52565_tran	ARHGDIA
2134	P52655_tran	GTF2A1
2135	P52732_tran	KIF11
2136	P52943_tran	CRIP2
2137	P53365_tran	ARFIP2
2138	P53367_tran	ARFIP1
2139	P53384_tran	NUBP1
2140	P53602_tran	MVD
2141	P53611_tran	RABGGTB
2142	P53992_tran	SEC24C
2143	P54619_tran	PRKAG1
2144	P54756_tran	EPHA5
2145	P55072_tran	VCP
2146	P55210_tran	CASP7
2147	P55769_tran	NHP2L1_ SNU13
2148	P55809_tran	OXCT1
2149	P56199_tran	ITGA1
2150	P56377_tran	AP1S2
2151	P56545_tran	CTBP2
2152	P57081_tran	WDR4
2153	P57678_tran	GEMIN4
2154	P57740_tran	NUP107
2155	P57773_tran	GJA9
2156	P60228_tran	EIF3E
2157	P60842_tran	EIF4A1
2158	P60900_tran	PSMA6
2159	P60983_tran	GMFB
2160	P61011_tran	SRP54
2161	P61019_tran	RAB2A
2162	P61086_tran	UBE2K
2163	P61224_tran	RAP1B
2164	P61326_tran	MAGOH
2165	P61513_tran	RPL37A
2166	P61758_tran	VBP1
2167	P61803_tran	DAD1
2168	P62195_tran	PSMC5
2169	P62258_tran	YWHAE
2170	P62277_tran	RPS13
2171	P62304_tran	SNRPE
2172	P62310_tran	LSM3
2173	P62314_tran	SNRPD1
2174	P62316_tran	SNRPD2
2175	P62330_tran	ARF6
2176	P62487_tran	POLR2G
2177	P62736_tran	ACTA2
2178	P62851_tran	RPS25
2179	P62875_tran	POLR2L
2180	P62979_tran	RPS27A
2181	P63151_tran	PPP2R2A
2182	P63165_tran	SUMO1
2183	P63220_tran	RPS21
2184	P67812_tran	SEC11A
2185	P68133_tran	ACTA1
2186	P68371_tran	TUBB4B
2187	P68400_tran	CSNK2A1
2188	P78316_tran	NOP14
2189	P78318_tran	IGBP1
2190	P78330_tran	PSPH
2191	P78347_tran	GTF2I
2192	P78357_tran	CNTNAP1
2193	P78362_tran	SRPK2
2194	P78371_tran	CCT2
2195	P80303_tran	NUCB2
2196	P82914_tran	MRPS15
2197	P83876_tran	TXNL4A
2198	P84095_tran	RHOG
2199	P98082_tran	DAB2
2200	Q00577_tran	PURA
2201	Q00765_tran	REEP5
2202	Q00796_tran	SORD
2203	Q01130_tran	SRSF2
2204	Q01433_tran	AMPD2
2205	Q01469_tran	FABP5
2206	Q01518_tran	CAP1
2207	Q01628_tran	IFITM3
2208	Q01780_tran	EXOSC10
2209	Q01844_tran	EWSR1
2210	Q02218_tran	OGDH
2211	Q03001_tran	DST
2212	Q03111_tran	MLLT1
2213	Q04206_tran	RELA
2214	Q04446_tran	GBE1
2215	Q05048_tran	CSTF1
2216	Q05086_tran	UBE3A
2217	Q05519_tran	SRSF11
2218	Q06124_tran	PTPN11
2219	Q07021_tran	C1QBP
2220	Q07065_tran	CKAP4
2221	Q07960_tran	ARHGAP1
2222	Q08378_tran	GOLGA3
2223	Q09028_tran	RBBP4
2224	Q09161_tran	NCBP1
2225	Q10472_tran	GALNT1
2226	Q10713_tran	PMPCA
2227	Q12765_tran	SCRN1
2228	Q12788_tran	TBL3
2229	Q12789_tran	GTF3C1
2230	Q12824_tran	SMARCB1
2231	Q12907_tran	LMAN2
2232	Q12979_tran	ABR
2233	Q13033_tran	STRN3
2234	Q13123_tran	IK
2235	Q13162_tran	PRDX4
2236	Q13177_tran	PAK2
2237	Q13232_tran	NME3
2238	Q13310_tran	PABPC4
2239	Q13404_tran	UBE2V1_ TMEM189-UBE2V1
2240	Q13405_tran	MRPL49
2241	Q13418_tran	ILK
2242	Q13421_tran	MSLN
2243	Q13442_tran	PDAP1
2244	Q13451_tran	FKBP5
2245	Q13464_tran	ROCK1
2246	Q13485_tran	SMAD4
2247	Q13505_tran	Q13505_tran
2248	Q13509_tran	TUBB3
2249	Q13564_tran	NAE1
2250	Q13596_tran	SNX1
2251	Q13610_tran	PWP1
2252	Q13613_tran	MTMR1
2253	Q13617_tran	CUL2
2254	Q13630_tran	TSTA3
2255	Q13637_tran	RAB32
2256	Q13642_tran	FHL1
2257	Q13643_tran	FHL3
2258	Q13724_tran	MOGS
2259	Q13823_tran	GNL2
2260	Q13867_tran	BLMH
2261	Q13895_tran	BYSL
2262	Q14116_tran	IL18
2263	Q14137_tran	BOP1
2264	Q14157_tran	UBAP2L
2265	Q14160_tran	SCRIB
2266	Q14195_tran	DPYSL3
2267	Q14232_tran	EIF2B1
2268	Q14254_tran	FLOT2
2269	Q14258_tran	TRIM25
2270	Q14320_tran	FAM50A
2271	Q14344_tran	GNA13
2272	Q14376_tran	GALE
2273	Q14498_tran	RBM39
2274	Q14558_tran	PRPSAP1
2275	Q14566_tran	MCM6
2276	Q14669_tran	TRIP12
2277	Q14676_tran	MDC1
2278	Q14738_tran	PPP2R5D
2279	Q14919_tran	DRAP1
2280	Q15005_tran	SPCS2
2281	Q15006_tran	EMC2
2282	Q15019_tran	SEPT2
2283	Q15020_tran	SART3
2284	Q15024_tran	EXOSC7
2285	Q15042_tran	RAB3GAP1
2286	Q15050_tran	RRS1
2287	Q15061_tran	WDR43
2288	Q15149_tran	PLEC
2289	Q15286_tran	RAB35
2290	Q15293_tran	RCN1
2291	Q15369_tran	TCEB1_ ELOC
2292	Q15428_tran	SF3A2
2293	Q15465_tran	SHH
2294	Q15631_tran	TSN
2295	Q15654_tran	TRIP6
2296	Q15796_tran	SMAD2
2297	Q15814_tran	TBCC
2298	Q15836_tran	VAMP3
2299	Q16134_tran	ETFDH
2300	Q16270_tran	IGFBP7
2301	Q16363_tran	LAMA4
2302	Q16513_tran	PKN2
2303	Q16531_tran	DDB1
2304	Q16555_tran	DPYSL2
2305	Q16629_tran	SRSF7
2306	Q16643_tran	DBN1
2307	Q16698_tran	DECR1
2308	Q16763_tran	UBE2S
2309	Q16774_tran	GUK1
2310	Q16864_tran	ATP6V1F
2311	Q17RN3_tran	FAM98C
2312	Q2M389_tran	KIAA1033_ WASHC4
2313	Q2NL82_tran	TSR1
2314	Q2TAY7_tran	SMU1
2315	Q32P28_tran	LEPRE1_ P3H1
2316	Q3MHD2_tran	LSM12_ LSM12P1
2317	Q4G0J3_tran	LARP7
2318	Q4KMP7_tran	TBC1D10B
2319	Q4V328_tran	Q4V328_tran
2320	Q53EL6_tran	PDCD4
2321	Q53FT3_tran	C11orf73_ HIKESHI
2322	Q5EBL8_tran	PDZD11
2323	Q5GLZ8_tran	HERC4
2324	Q5JRA6_tran	MIA3
2325	Q5JSH3_tran	WDR44
2326	Q5MIZ7_tran	SMEK2_ PPP4R3B
2327	Q5SY16_tran	NOL9
2328	Q5T0N5_tran	FNBP1L
2329	Q5T1M5_tran	FKBP15
2330	Q5T9A4_tran	ATAD3B
2331	Q5UIP0_tran	RIF1
2332	Q5VT79_tran	ANXA8L1
2333	Q5VW36_tran	FOCAD
2334	Q63ZY3_tran	KANK2
2335	Q68BL7_tran	OLFML2A
2336	Q6BDS2_tran	UHRF1BP1
2337	Q6EMK4_tran	VASN
2338	Q6FIF0_tran	ZFAND6
2339	Q6GMV3_tran	PTRHD1
2340	Q6IA86_tran	ELP2
2341	Q6KC79_tran	NIPBL
2342	Q6NW29_tran	RWDD4
2343	Q6NZI2_tran	PTRF_ CAVIN1
2344	Q6P2Q9_tran	PRPF8
2345	Q6P4E1_tran	CASC4
2346	Q6PGP7_tran	TTC37
2347	Q6PI48_tran	DARS2
2348	Q6PL18_tran	ATAD2
2349	Q6UN15_tran	FIP1L1
2350	Q6UW68_tran	TMEM205
2351	Q6UXH1_tran	CRELD2
2352	Q6UXV4_tran	APOOL
2353	Q6XZF7_tran	DNMBP
2354	Q6Y7W6_tran	GIGYF2
2355	Q6YP21_tran	CCBL2_ KYAT3
2356	Q712K3_tran	UBE2R2
2357	Q7KZ85_tran	SUPT6H
2358	Q7KZF4_tran	SND1
2359	Q7L014_tran	DDX46
2360	Q7L523_tran	RRAGA
2361	Q7L5Y1_tran	ENOSF1
2362	Q7L7X3_tran	TAOK1
2363	Q7RTV0_tran	PHF5A
2364	Q7Z3B4_tran	NUP54
2365	Q7Z3C6_tran	ATG9A
2366	Q7Z3U7_tran	MON2
2367	Q7Z460_tran	CLASP1
2368	Q7Z478_tran	DHX29
2369	Q7Z4G4_tran	TRMT11
2370	Q7Z4W1_tran	DCXR
2371	Q7Z6M1_tran	RABEPK
2372	Q7Z7F7_tran	MRPL55
2373	Q7Z7N9_tran	TMEM179B
2374	Q86SF2_tran	GALNT7
2375	Q86TU7_tran	SETD3
2376	Q86TX2_tran	ACOT1
2377	Q86U42_tran	PABPN1
2378	Q86VI3_tran	IQGAP3
2379	Q86W92_tran	PPFIBP1
2380	Q86WB0_tran	ZC3HC1
2381	Q86XL3_tran	ANKLE2
2382	Q86XP3_tran	DDX42
2383	Q86XZ4_tran	SPATS2
2384	Q86YQ8_tran	CPNE8
2385	Q8IU85_tran	CAMK1D
2386	Q8IUD2_tran	ERC1
2387	Q8IVD9_tran	NUDCD3
2388	Q8IVS2_tran	MCAT
2389	Q8IWB1_tran	ITPRIP
2390	Q8IWL3_tran	HSCB
2391	Q8IWU4_tran	SLC30A8
2392	Q8IXB1_tran	DNAJC10
2393	Q8IXI1_tran	RHOT2
2394	Q8IXM3_tran	MRPL41
2395	Q8IYB7_tran	DIS3L2
2396	Q8IYB8_tran	SUPV3L1
2397	Q8IYI6_tran	EXOC8
2398	Q8IZP0_tran	ABI1
2399	Q8N129_tran	CNPY4
2400	Q8N163_tran	CCAR2_ KIAA1967
2401	Q8N1F7_tran	NUP93
2402	Q8N3D4_tran	EHBP1L1
2403	Q8N3V7_tran	SYNPO
2404	Q8N490_tran	PNKD
2405	Q8N4E4_tran	PDCL2
2406	Q8N4H5_tran	TOMM5
2407	Q8N543_tran	OGFOD1
2408	Q8N5M1_tran	ATPAF2
2409	Q8N5M4_tran	TTC9C
2410	Q8N6M0_tran	OTUD6B
2411	Q8N6R0_tran	METTL13
2412	Q8N7H5_tran	PAF1
2413	Q8N983_tran	MRPL43
2414	Q8N9T8_tran	KRI1
2415	Q8NAV1_tran	PRPF38A
2416	Q8NB90_tran	SPATA5
2417	Q8NBT2_tran	SPC24
2418	Q8NBU5_tran	ATAD1
2419	Q8NC44_tran	FAM134A_ RETREG2
2420	Q8NC96_tran	NECAP1
2421	Q8NCA5_tran	FAM98A
2422	Q8NE86_tran	MCU
2423	Q8NEZ2_tran	VPS37A
2424	Q8NF37_tran	LPCAT1
2425	Q8NHZ8_tran	CDC26
2426	Q8NI08_tran	NCOA7
2427	Q8NI22_tran	MCFD2
2428	Q8NI27_tran	THOC2
2429	Q8TAQ2_tran	SMARCC2
2430	Q8TB36_tran	GDAP1
2431	Q8TBC4_tran	UBA3
2432	Q8TCS8_tran	PNPT1
2433	Q8TCT9_tran	HM13
2434	Q8TDD1_tran	DDX54
2435	Q8WUA2_tran	PPIL4
2436	Q8WUM0_tran	NUP133
2437	Q8WUX2_tran	CHAC2
2438	Q8WVM7_tran	STAG1
2439	Q8WVM8_tran	SCFD1
2440	Q8WVV9_tran	HNRNPLL_ HNRPLL
2441	Q8WWY3_tran	PRPF31
2442	Q8WX92_tran	COBRA1_ NELFB
2443	Q8WXF1_tran	PSPC1
2444	Q8WXI7_tran	MUC16
2445	Q8WZA0_tran	LZIC
2446	Q92466_tran	DDB2
2447	Q92508_tran	PIEZO1
2448	Q92538_tran	GBF1
2449	Q92541_tran	RTF1
2450	Q92542_tran	NCSTN
2451	Q92544_tran	TM9SF4
2452	Q92552_tran	MRPS27
2453	Q92597_tran	NDRG1
2454	Q92599_tran	SEPT8
2455	Q92609_tran	TBC1D5
2456	Q92620_tran	DHX38
2457	Q92643_tran	PIGK
2458	Q92791_tran	LEPREL4_ P3H4
2459	Q92878_tran	RAD50
2460	Q92888_tran	ARHGEF1
2461	Q92896_tran	GLG1
2462	Q92945_tran	KHSRP
2463	Q92979_tran	EMG1
