PI.18.2_18.1_RT_20.436	PI.38.6_RT_20.119	Unknown_mz_229.15463_._R	Unknown_mz_243.13472_._R	Unknown_mz_247.09216_._R	Unknown_mz_289.07495_._R	Unknown_mz_314.23224_._R	Unknown_mz_632.40179_._R	Unknown_mz_724.5285_._RT	Unknown_mz_760.62274_._R	Unknown_mz_762.6203_._RT	Unknown_mz_784.5116_._RT	Unknown_mz_794.50909_._R	Unknown_mz_812.51953_._R	X3.hydroxyisovaleric.acid	Creatinine..3TMS.Derivat	Inositol.RT18.082993	Phosphorylethanolamine.	Quinolinic.acid..bis.tri	unknown.RT.12.201671	unknown.RT.16.00869	unknown.RT.16.698449	unknown.RT.17.119627	unknown.RT.4.148561	unknown.RT.5.261918	unknown.RT.5.349937	unknown.RT.7.600111	unknown.RT.9.376246	unknown.RT.9.514184	Mevalonic.acid	K7ER74.A0A024R0T9.P02655	P00748	P01011.G3V595	P05109	P06702	P13796	P15814	P18065.C9JMY1	P24821.4.P24821.J3QSU6.E	P59666.P59665	Q8WWZ8	V9GYM3.P02652.V9GYE3.V9G	X6R8F3.P80188.P80188.2	AFDN	BMP2	C1orf226	CABP7	CCDC122	CD300LD	CDK11A	CLDN15	CTU1	CYFIP2	DBN1	EIF4ENIF1	FBXO45	GPR174	H6PD	HGSNAT	HHAT	LOC100130520	LOC112268354	LOC389831	MDGA1	MGME1	MSH3	NEBL	NUDT3	NUMBL	PGD	PHKG1	PLCH1	SH3RF1	SSTR3	STOM	TEX22	UAP1L1	VKORC1L1	ZDHHC11	ZNF527
unknown.RT.9.514184	-0.103734873864045	-0.114616880692587	0.106872043228054	0.101293603607055	-0.0238352788783232	0.0593061027886127	0.0861307279982932	0.116201389984631	-0.131322442523119	0.157851866030485	0.171054836040238	0.110845143627476	-0.132517540274588	0.126690341457934	0.130341778856707	0.0532301777213432	-0.0181529075415529	-0.0480558113873377	0.0971322759376966	-0.112879880738758	-0.0113446735210567	0.139244756538304	-0.050726489782462	-0.0993489809563043	-0.0846375271701633	0.14000779157747	0.122943064915356	-0.133619165465172	0.0722742659197846	0.0528294503347596	-0.101144030917918	0.0828718238323633	0.105215739109304	0.0882589207056847	0.0768295596861714	0.118654867102255	-0.196251708813074	0.130880465189613	0.120007881417024	0.0985804336783014	-0.104610251433033	-0.112648505430793	-0.00610512473998004	-0.117568620822404	-0.0510156171806108	0.108395508276094	0.240568675687972	0.144728200103878	-0.0898888432916252	0.224886359963331	0.193077115394544	0.164774276704544	-0.105750284935129	0.223567907112741	-0.219576857886124	-0.204093135593924	-0.139996766809032	0.165217947837891	-0.175802870039991	-0.129891358383981	-0.144901605373928	0.209826435969656	-0.158981647943578	0.128287188491751	-0.148053766652558	-0.154994070294787	-0.0704422402676749	-0.214720412256533	0.216360721438857	0.123697818529186	0.218185651388978	-0.0972458384329064	-0.185959508607696	0.160770723360335	0.0765061870904283	0.204433032146659	0.145896341014158	-0.125408239978017	0.136644737009268	-0.144840312704121
Mevalonic.acid	0.147514775708314	0.0697159694006069	0.636055891559014	0.656779080889461	0.376762201119187	0.544068616294708	0.571433195234545	0.664706066398868	0.00617706017081928	-0.176168010486255	-0.296804248524555	0.567116490150045	-0.454291298420364	-0.170971928977553	0.479808681015963	0.677513690970642	0.606864704367702	0.133833479683186	0.706738388685989	0.17800313651174	0.436253992818448	0.713167513848417	0.290118237851222	0.0173030492494615	0.410589533182605	0.681134407342626	0.627822326097201	-0.0868090218088279	0.0528294503347596	0.610268022367014	0.0364459128038911	-0.17942034258184	0.537072253159883	0.636733834556282	0.617116037512024	0.492339110454936	0.215079094688226	0.4574646727598	0.647321540023269	0.503115165900812	0.333331750254942	-0.512958148460978	0.453447738128429	0.240067085583047	0.565809480026723	0.733721079421729	0.234259225422234	-0.255310829538749	0.486342259479869	0.0594302786200918	-0.0274793438629322	-0.250085388651583	0.276126770537802	0.00227473264413446	0.00751088668002419	0.156038484811865	-0.652578405119789	0.676802454810937	0.224661713345618	-0.68830265515612	0.0982769472089351	0.0585636284106092	0.173569786161225	-0.388989526818624	0.267718263701275	0.310725609031857	0.517611777902288	0.045956567649374	0.138738040358654	0.727727987763494	0.0289872590302843	0.454351839783872	0.120807707194913	-0.371024544081143	0.710623690311702	-0.0186069476733822	-0.221426414576132	0.405583900637286	-0.164835068308224	-0.684549761251136
K7ER74.A0A024R0T9.P02655	0.188295427194003	0.190038228736804	-0.0418320239802539	-0.0292366066758961	0.109467758858837	0.0136859041241814	-0.0223559975188765	-0.0506727303446547	0.203506097814947	-0.277199794167641	-0.320833254167897	-0.0612641523197653	0.116437281325746	-0.228189524358091	-0.108158287942848	0.0488127513641839	0.145143140741644	0.099875428901869	-0.013179287446772	0.208270962082746	0.101711947299129	-0.0768157726506656	0.134166225733646	0.156396532349755	0.209670377052414	-0.0841764355475726	-0.068180585789032	0.189090089766526	-0.101144030917918	0.0364459128038911	0.162858177340628	-0.162314640192851	-0.0583926955305218	-0.0130260240500426	0.00079395809978156	-0.087734156419303	0.343871201960548	-0.113302493921004	-0.0598936618466223	-0.0547270791883315	0.225522666160779	0.0744995989492321	0.0969598471617675	0.22747804105218	0.187843753961631	-0.0253212768031704	-0.32538434719587	-0.272263036051083	0.232387262696123	-0.334981417401705	-0.302757596347617	-0.302136763209251	0.216233507424655	-0.34398616099287	0.339727075653541	0.344551675283251	0.0896732135095526	-0.12385126503135	0.314218295181835	0.0672071217322755	0.242209146708845	-0.311947661308975	0.278438638727299	-0.272745736055257	0.279782055324713	0.298778297234857	0.208465820794289	0.339668628503046	-0.306533732185841	-0.050052969260795	-0.330536524891248	0.237544439288047	0.309812712436268	-0.319320599308918	0.0193471542088647	-0.318539217189256	-0.267520052354764	0.271514611238289	-0.242340176011769	0.0909618886242696
P00748	-0.212710400310465	-0.195865266013143	-0.11169554243714	-0.128504044718021	-0.192820521578354	-0.142214038047812	-0.114712699985686	-0.110163449100142	-0.193471432206907	0.303399305101627	0.373236532206515	-0.0769778389277819	-0.00189045590918483	0.255924336571781	-0.0119849712323982	-0.207069577225824	-0.28116490197723	-0.126036671970795	-0.155526940537839	-0.238802638006946	-0.199641727079877	-0.0970152791889037	-0.195531426326391	-0.151668789099231	-0.295398731691373	-0.0824577689648937	-0.084879504787552	-0.157771463861129	0.0828718238323633	-0.17942034258184	-0.162314640192851	0.195780694279536	-0.0725467714164605	-0.139034471190973	-0.147411006363604	-0.0342326222564142	-0.375549763996151	-0.00182131978123014	-0.097332154529424	-0.0679350594005807	-0.291994158482602	0.0516193865726663	-0.199244441174713	-0.271674013375501	-0.311694906905908	-0.15048387198475	0.251319452089081	0.317550427439076	-0.334834763708835	0.301923388226299	0.292175617395276	0.344493752437491	-0.269634884951621	0.324002574213396	-0.322309843902911	-0.362160363037816	0.0704851501677751	-0.0439959439829577	-0.349850291689423	0.100171517631576	-0.251875065111879	0.280397524607135	-0.303950640878376	0.349775517542616	-0.327593165596682	-0.355736686340644	-0.319696841961752	-0.3313915842097	0.256235597202543	-0.125725778285958	0.304964728104388	-0.332097697374128	-0.321012095835442	0.389448346700389	-0.187138273220376	0.30495663376577	0.305022662118505	-0.352557747585704	0.267816689389645	0.076867529758062
P01011.G3V595	0.0287674112131902	-0.0432973460864228	0.604706418522902	0.616549366853372	0.282608821117314	0.48940130377735	0.534696265317973	0.635861136243037	-0.108934535439172	-0.004892295163059	-0.0905490919611222	0.552658309399664	-0.480635428211379	-0.0277385804055291	0.49928899579954	0.591550739573953	0.472763762184834	0.0660494373535222	0.653155760708377	0.0453774713291753	0.341332209869467	0.694858692327437	0.189537840466921	-0.0722451744814864	0.257100030443957	0.669734772003217	0.612018362554891	-0.185777897182732	0.105215739109304	0.537072253159883	-0.0583926955305218	-0.0725467714164605	0.523590678461592	0.589107431618074	0.563402010675195	0.499238612237391	0.00290725742784205	0.481769935085461	0.625168760865397	0.490500809661096	0.177585645202539	-0.510626549179682	0.35971739628209	0.0912702976685768	0.411210876195288	0.684645619995448	0.397237452973538	-0.0799833232662145	0.313523974525463	0.242902410018115	0.145351760618955	-0.0583893552296644	0.130548373656674	0.195750173296583	-0.184411250982856	-0.0514203224332769	-0.646738417819594	0.688114539473041	0.0283579821772677	-0.666730187563423	-0.0465750148343705	0.229142053512902	0.00182084248738676	-0.201851634384241	0.0870864233852972	0.115686242413063	0.355562730801754	-0.149251141814251	0.299347966561954	0.69309431594664	0.212584538840756	0.281391237057967	-0.0640513175612571	-0.159214643724165	0.638392595293132	0.162343726926373	-0.0516940810383633	0.217706798006062	-0.0141643006148573	-0.676675685660097
P05109	0.096885097112026	0.0136823947784532	0.689000214303951	0.707013462192047	0.365469855112376	0.573638814625457	0.614160769110606	0.722245420675674	-0.058096757520087	-0.0990775317051771	-0.21337109610117	0.621937031400621	-0.519607910433833	-0.109129286419629	0.544085667565542	0.704242510230221	0.598582553182925	0.110444092106277	0.754985546891239	0.122927455258384	0.43113472115975	0.782034361314639	0.265576985930861	-0.0313092757135258	0.369569219385315	0.750342898088653	0.688624937000191	-0.152299494206784	0.0882589207056847	0.636733834556282	-0.0130260240500426	-0.139034471190973	0.589107431618074	0.680568044692496	0.655336277479405	0.550908023432173	0.119231274677484	0.521983121236699	0.706706818598722	0.551868720964535	0.282458336662556	-0.568607556344659	0.450910225473764	0.182758057306202	0.541400808461844	0.787508213277253	0.352246148426946	-0.184722834616196	0.442826837785293	0.169567170112329	0.0670010891063601	-0.169680006655658	0.224638455754737	0.111709439052287	-0.0999605441105502	0.056293727815809	-0.721753107950099	0.758346553839793	0.138832757279208	-0.752566461875455	0.0274479443346597	0.161328097979376	0.0959237163226055	-0.326582018132976	0.195514800088511	0.235167751960009	0.48364620585112	-0.0590994966938274	0.244780636945324	0.788999367007289	0.135814007296061	0.407203495979148	0.0299040046440172	-0.292699071422588	0.748778614200462	0.0814408223283273	-0.150232946610198	0.344602083924421	-0.0981138277594181	-0.756127079315969
P06702	0.108889057591916	0.0287833877403053	0.66110642025948	0.679513178680173	0.361472404907501	0.554394431486401	0.590521537223723	0.692446157002235	-0.0393426415029009	-0.118295515060875	-0.232109898852877	0.594830489876421	-0.491609280836044	-0.12397060205138	0.515896998240946	0.683242154181365	0.589234566205569	0.11471450701955	0.727099035976125	0.135645166204523	0.424169732331969	0.747968076274559	0.267151953245594	-0.0173701306142611	0.373644760514332	0.716798094174721	0.65858337922805	-0.131383125047188	0.0768295596861714	0.617116037512024	0.00079395809978156	-0.147411006363604	0.563402010675195	0.655336277479405	0.632133861113819	0.524152299058858	0.143202040114466	0.494157273167294	0.676702955377939	0.527786101212186	0.290926917975794	-0.542308902631069	0.442853349316639	0.194926848178552	0.537585313718013	0.75747111774308	0.313051982361706	-0.200495095872093	0.446164607799669	0.136071827473849	0.0397902991425496	-0.188436578496825	0.234398026875041	0.079529757581648	-0.0685473307108982	0.0825548855991179	-0.688772535446677	0.721263484704777	0.159675469848512	-0.720334520404391	0.0463392119346718	0.130014491502186	0.115355284069418	-0.337357198353732	0.211520599460474	0.251323740549964	0.483572677888368	-0.0291418374499065	0.210948116897271	0.756880854943233	0.103881628025317	0.412229050524732	0.0542528605755289	-0.308497289266212	0.723780271323295	0.0524229577189533	-0.16684074624493	0.3546364907465	-0.114506869319462	-0.72182037221833
P13796	-0.0118365922824563	-0.0792590866604311	0.571331206775205	0.579769958927951	0.240557039717758	0.452642136774312	0.502184742939707	0.602137220242347	-0.143104051482428	0.0522843437389837	-0.0184832420961289	0.526878395056479	-0.471164951394567	0.0209739582195813	0.486826867572232	0.540502359805148	0.410204773067557	0.0409886281053423	0.610544322215747	-0.000474678531144848	0.29679665591257	0.66240211285459	0.148878817703071	-0.0993006974920629	0.196272351574883	0.640530439950634	0.583538399404858	-0.211660414013925	0.118654867102255	0.492339110454936	-0.087734156419303	-0.0342326222564142	0.499238612237391	0.550908023432173	0.524152299058858	0.482592202092193	-0.0678020155945974	0.471577991164163	0.594077311410892	0.467692805760415	0.119024040530595	-0.490476460281571	0.314880714273628	0.0382960272879164	0.344166855431593	0.64233912350178	0.436395488208084	-0.0186093600090059	0.244123908887165	0.294735475925291	0.197345365795068	0.00761182052951979	0.0771547103398567	0.252700839783947	-0.241275287729384	-0.118500057184233	-0.620256557681914	0.66577003470679	-0.0380369241804094	-0.634254904110756	-0.0930065212112308	0.277206909721804	-0.0553967229632641	-0.131923888496837	0.0236779665109551	0.0463986252998493	0.288151027214239	-0.208542483472646	0.34143209938788	0.65527268010842	0.265609571993367	0.213163000727728	-0.123131856984802	-0.0826951668449854	0.590136132088281	0.216394361107912	0.00674476618046175	0.146931505360131	0.0365079595033489	-0.648381110353467
P15814	0.42175466644045	0.407498039447795	0.0597313854932492	0.0904335963704339	0.311948041731384	0.153004169912529	0.0850302686735675	0.0480906480312599	0.420667902880349	-0.611483086274612	-0.729048031414084	0.00388380265756791	0.135662613260008	-0.509323128426618	-0.11275304882546	0.255982655036362	0.438229791932047	0.236458675209886	0.134974570579246	0.469901076368811	0.309617403318473	0.00534939492446307	0.342954201929001	0.326167942377229	0.526139369138133	-0.017162987504804	0.00356090160227705	0.369637919149392	-0.196251708813074	0.215079094688226	0.343871201960548	-0.375549763996151	0.00290725742784205	0.119231274677484	0.143202040114466	-0.0678020155945974	0.757761665729763	-0.128476543051034	0.0251062366205344	0.0026691838306793	0.541074361030641	0.0358069793263377	0.303771659606649	0.523707797893215	0.516780932687225	0.116150209940351	-0.616597992627681	-0.619468034616657	0.590316985450452	-0.676475041174577	-0.630026546185702	-0.67981335464699	0.508814582804891	-0.708137544519713	0.701608056326201	0.745619623699518	0.0350378600707251	-0.0998924078375262	0.698870802691458	-0.0194405563110643	0.521529277993169	-0.629221107256802	0.613439246012516	-0.651128347632	0.6378045253567	0.686805309626629	0.548208711062454	0.710307083591952	-0.599675655242373	0.0638246664846018	-0.674301570526555	0.593602886966465	0.66597058730057	-0.742957882490994	0.20287485537862	-0.660503554556863	-0.601923745641405	0.652398807355259	-0.53706764492781	0.0303584833016684
P18065.C9JMY1	-0.0465005317035815	-0.110410964151162	0.546649480840066	0.55224390031443	0.206315237054313	0.42429953945538	0.47778520011877	0.577360513738724	-0.173148053392159	0.101330060047356	0.0427809014141054	0.508374761409627	-0.466188221578334	0.0626046397637361	0.479404582663188	0.500564514732806	0.359607673560444	0.0199107710101345	0.57825240269892	-0.0395344472957069	0.260808039764126	0.639100170911482	0.115222080316475	-0.12299774361711	0.145746878371748	0.619855300336153	0.563106486289397	-0.235095220554181	0.130880465189613	0.4574646727598	-0.113302493921004	-0.00182131978123014	0.481769935085461	0.521983121236699	0.494157273167294	0.471577991164163	-0.128476543051034	0.465989427865459	0.571490066427498	0.451332457816258	0.0699221588158959	-0.476529541162885	0.278754204607132	-0.00657605044622277	0.289316310167747	0.610515481419702	0.472612267981678	0.0335466553004027	0.18661035405256	0.340819699386539	0.242927593646911	0.0638812487785171	0.0321802539283169	0.302868524327415	-0.291294245885656	-0.17641546812011	-0.601767439258207	0.65110360146575	-0.0948412763035511	-0.610752424073733	-0.13316666208974	0.319966426310209	-0.10449771315532	-0.0732249835593373	-0.0301777783993927	-0.0123159463385323	0.232619906269043	-0.260414327873796	0.379518489604747	0.627354048164768	0.312518082813976	0.156444544799182	-0.174263967324862	-0.0180585837997919	0.552901956804282	0.263853691673408	0.0565669502484421	0.0876090927692174	0.0799098042382852	-0.628532386817215
P24821.4.P24821.J3QSU6.E	0.0463856453047025	-0.0400555070223342	0.723630754259546	0.738645992707338	0.346297597179629	0.588637500313915	0.640771858499716	0.7604922733577	-0.118040069533756	-0.023299552768306	-0.128917117723566	0.659898868817372	-0.569930466947069	-0.0476576145893159	0.592854030744331	0.713528239533229	0.576918557404437	0.085604054807205	0.783620050704766	0.0675901355065049	0.416337637041071	0.829705832442106	0.236070616495459	-0.0769368241505679	0.32195961037925	0.799069015073398	0.730756311276431	-0.211236075394731	0.120007881417024	0.647321540023269	-0.0598936618466223	-0.097332154529424	0.625168760865397	0.706706818598722	0.676702955377939	0.594077311410892	0.0251062366205344	0.571490066427498	0.747070996589471	0.58565781177738	0.227458233994138	-0.60858624953195	0.438119781044118	0.123915301437282	0.505676767311484	0.82067657162226	0.456634720396877	-0.113174533862878	0.391153398556771	0.27067311244459	0.155539010430673	-0.0891176626069419	0.170381981664536	0.213476662838715	-0.200126183258167	-0.040099112193969	-0.771104589477074	0.818649525961598	0.0538090022396218	-0.796527104368609	-0.0407127414638072	0.255594571739761	0.0196885682498505	-0.25957028140303	0.12217806849489	0.157720858067128	0.440138863595113	-0.157902114422265	0.340253076185332	0.829269013242047	0.234540350768791	0.352885730933827	-0.0574526734989766	-0.211290246793409	0.767933801795853	0.174954600751621	-0.0789006627191606	0.278535152169158	-0.0322441924455481	-0.806978630830301
P59666.P59665	0.0269191349951923	-0.0405902821215212	0.566486156714442	0.57757845767628	0.264726258428776	0.458461356468668	0.500898661022744	0.595672806677845	-0.102080304846544	-0.00453926219351862	-0.0847743262614548	0.517731366828921	-0.450270164364107	-0.025949043929174	0.46774322881394	0.554147810822966	0.442854812512882	0.0618583158367996	0.611868222067036	0.0424760268556641	0.319738638651602	0.650944925522317	0.177534914335093	-0.0677028455163012	0.2408142009472	0.627410390444656	0.573340031826993	-0.174063693044492	0.0985804336783014	0.503115165900812	-0.0547270791883315	-0.0679350594005807	0.490500809661096	0.551868720964535	0.527786101212186	0.467692805760415	0.0026691838306793	0.451332457816258	0.58565781177738	0.459502157344585	0.16632386085454	-0.47835875823621	0.336962345117876	0.0854646792505577	0.385186286348605	0.641369348628664	0.372177228496535	-0.0748841469087011	0.293667686261716	0.227600079751299	0.136211063674409	-0.0546505376578307	0.122261544199486	0.183430020607838	-0.172807222414266	-0.0482241540647789	-0.605868631916814	0.644634534054201	0.0265157078244869	-0.624593063470497	-0.0436689877738886	0.214705955625669	0.00166177758993846	-0.189048406013277	0.0815370333571918	0.108325899190664	0.333052714899641	-0.13986977066447	0.280472906517678	0.649287859962256	0.199198068593753	0.263565424182868	-0.0600511890150699	-0.149099384251469	0.598033183492366	0.15213136456732	-0.0483839743096525	0.203901470659538	-0.0132306360160893	-0.633913601500948
Q8WWZ8	0.310251685698936	0.275933260954347	0.24527833890114	0.271131439250311	0.317076754401919	0.273107584811018	0.239842101245305	0.247424734949837	0.263317848035487	-0.437478708896649	-0.549987049093618	0.188025480944721	-0.0644199386215595	-0.372321830920247	0.0870017729494331	0.380747843632246	0.470827009007204	0.190678053216199	0.31514919805715	0.350136247788506	0.335100315537602	0.236737257738834	0.307978169087532	0.208261040111222	0.461192256383914	0.212269582678114	0.207693487689477	0.201187119593096	-0.104610251433033	0.333331750254942	0.225522666160779	-0.291994158482602	0.177585645202539	0.282458336662556	0.290926917975794	0.119024040530595	0.541074361030641	0.0699221588158959	0.227458233994138	0.16632386085454	0.445183158899149	-0.145646086100267	0.337096642710052	0.403871147932357	0.506181653540239	0.312287760718188	-0.306325984223523	-0.468341391711731	0.525849231774153	-0.400738600792275	-0.400332191540042	-0.504114391072988	0.406422359234205	-0.439112226314921	0.43825922304103	0.514208822337804	-0.191820508597671	0.159464726422228	0.507630864027084	-0.237351838700677	0.356111095618581	-0.371670661930111	0.437843389701433	-0.531759123577985	0.483791889995406	0.528304515129954	0.509928134264071	0.456245577877849	-0.327078127943416	0.277824469142087	-0.409352335722989	0.517420025992367	0.453204374817059	-0.582918855046512	0.358596812064305	-0.416358989936043	-0.446353707815049	0.537979481411417	-0.387546673941953	-0.205191074932385
V9GYM3.P02652.V9GYE3.V9G	-0.00655532761896372	0.0630184728887224	-0.586859005552422	-0.59684637480604	-0.259783226697278	-0.469619629857071	-0.517272332341832	-0.617844787849161	0.127720683099874	-0.0264108560747606	0.0511539463749448	-0.538932894766709	0.475789266808406	0.00108600779438509	-0.49281794905776	-0.564017239010083	-0.438843858958882	-0.0523742243190292	-0.630285331166827	-0.0203035341907655	-0.317188103752402	-0.677577915165551	-0.167409133030666	0.0871102107885008	-0.223975836748759	-0.654216999440742	-0.596856465393268	0.200080815865047	-0.112648505430793	-0.512958148460978	0.0744995989492321	0.0516193865726663	-0.510626549179682	-0.568607556344659	-0.542308902631069	-0.490476460281571	0.0358069793263377	-0.476529541162885	-0.60858624953195	-0.47835875823621	-0.145646086100267	0.49995402603821	-0.33542138960742	-0.0623291008223873	-0.37479177483502	-0.661964390341857	-0.418958561414292	0.0464349742434254	-0.275745874405791	-0.271454670526714	-0.17392305380716	0.0222921684945772	-0.101405271340789	-0.227071245744651	0.215676884909475	0.0881855893867091	0.63269507760302	-0.676365785571806	0.00797599025426959	0.649419310886443	0.0720310910132023	-0.255621346743084	0.0295068861498814	0.16370576822426	-0.0524291185573666	-0.0778300420994872	-0.318903020935758	0.181821004358427	-0.322602127508749	-0.672874700040789	-0.241768047389409	-0.244232077345603	0.0964456072522937	0.117429427619861	-0.612420855658742	-0.19205332574448	0.0197328592278826	-0.179108057996905	-0.0135708848512099	0.66166094320983
X6R8F3.P80188.P80188.2	0.187665178449043	0.132636846704904	0.437896550516643	0.458233950314859	0.317767241623052	0.396080730481377	0.40002832470508	0.454595622567668	0.0929328488992309	-0.246875169867492	-0.352354283882739	0.380012081469144	-0.275115411219431	-0.221835015567339	0.297013340247347	0.507045051688957	0.498279110559018	0.139401586123771	0.501040905718157	0.218214340977915	0.357053359297995	0.477975849967761	0.266379694567521	0.0804231722606092	0.385600900753949	0.45180514446638	0.420533779740003	0.0199869919929663	-0.00610512473998004	0.453447738128429	0.0969598471617675	-0.199244441174713	0.35971739628209	0.450910225473764	0.442853349316639	0.314880714273628	0.303771659606649	0.278754204607132	0.438119781044118	0.336962345117876	0.337096642710052	-0.33542138960742	0.367315615049339	0.271070838567393	0.487410360268577	0.515108587296605	0.0264698469811586	-0.301478204981918	0.449799440241817	-0.103066374071882	-0.151371684437116	-0.310723158564512	0.292037550421349	-0.147966329115584	0.153130937093653	0.261732044870511	-0.428938316783684	0.431444545867625	0.2977470891089	-0.464325043889893	0.175805535727739	-0.0936705751946554	0.245550857837126	-0.397543522745671	0.313645031094789	0.352745144622596	0.461818215656121	0.180673306271662	-0.0338263784409989	0.500055532876655	-0.122962732136504	0.429103274298121	0.221361770775962	-0.404916704820521	0.517972440199207	-0.151872989630793	-0.275118416153998	0.408907244600929	-0.223588560332994	-0.451303200305437
AFDN	0.296113536462854	0.273983991834114	0.144334482860779	0.167552469824069	0.263570746036795	0.189079123045014	0.149867129149088	0.141608222393002	0.271887419176015	-0.423045151140908	-0.518823255163529	0.0969000888491321	0.0117312340458577	-0.356401588716354	0.0072672493076478	0.277597407434081	0.383182627531163	0.174528023804524	0.204547444335198	0.332188938231556	0.271972804694774	0.122154679805356	0.269112637421713	0.212892858640682	0.407114766968968	0.102327358601266	0.106796971137688	0.223552285084515	-0.117568620822404	0.240067085583047	0.22747804105218	-0.271674013375501	0.0912702976685768	0.182758057306202	0.194926848178552	0.0382960272879164	0.523707797893215	-0.00657605044622277	0.123915301437282	0.0854646792505577	0.403871147932357	-0.0623291008223873	0.271070838567393	0.377164810965875	0.426926206790243	0.196918238858225	-0.358020855645218	-0.44136021144934	0.461046806534428	-0.425675584901558	-0.410234919191921	-0.479345493121361	0.373577698747867	-0.455576232855814	0.453000898233115	0.50606218612493	-0.086064813959355	0.0483385492904028	0.487384284630763	-0.12708880160532	0.352160426675286	-0.395394028834847	0.423872193763172	-0.483997112219629	0.455231972013383	0.493941335346288	0.439139142643467	0.465001495775256	-0.363024899784204	0.162229341551107	-0.429343526467822	0.457837563286253	0.448913506525579	-0.540133856973105	0.248913737829018	-0.428381569046543	-0.424423581549654	0.487577351440865	-0.373244188152851	-0.0943995591678096
BMP2	0.30884951619698	0.242843887000449	0.513193411032966	0.543296157214284	0.432694169763182	0.486402081569523	0.475651243101956	0.529639960865547	0.200484194743322	-0.419011504800234	-0.565785405476169	0.434593108068968	-0.283550350805825	-0.367503037021175	0.313685168186612	0.636162594893042	0.667062082209508	0.212175879530805	0.602150247129916	0.354522568001587	0.477009725044246	0.546731612648861	0.381002882923697	0.164996454650437	0.558189224846867	0.511809267646299	0.480769501408967	0.105775073641959	-0.0510156171806108	0.565809480026723	0.187843753961631	-0.311694906905908	0.411210876195288	0.541400808461844	0.537585313718013	0.344166855431593	0.516780932687225	0.289316310167747	0.505676767311484	0.385186286348605	0.506181653540239	-0.37479177483502	0.487410360268577	0.426926206790243	0.672287560560442	0.613981171880235	-0.108181051868378	-0.483124083839713	0.645865633046649	-0.269464459181683	-0.314171931472652	-0.507219856792161	0.44751356613932	-0.32781686247018	0.33224590687084	0.466074398779072	-0.481698620472771	0.47000282208163	0.496687143275316	-0.534314142242346	0.317707545095266	-0.248134810886102	0.417939069333293	-0.599872857982369	0.501126043353897	0.556750361671077	0.650132121035851	0.36563344900231	-0.173201169425209	0.585056400113213	-0.291685062248785	0.62298185958451	0.402121568613318	-0.62889877032842	0.636714660781023	-0.32158448640275	-0.44910099258168	0.613127828776646	-0.375731525049689	-0.508274724137433
C1orf226	0.100124816310193	0.00383869314236209	0.799070687660871	0.819098868053131	0.415557411144448	0.66222226715233	0.711334245813791	0.838056918136591	-0.0799816081097802	-0.0970559126400688	-0.226420975570088	0.722775227396776	-0.607967480197379	-0.111763884186038	0.635740206601917	0.810976786964178	0.682770323876367	0.121370701629694	0.873539102264525	0.128968933211889	0.491950038910571	0.908816258200362	0.298531885762228	-0.0460481430360942	0.413980707304503	0.872647133501422	0.800297512793804	-0.187964563163248	0.108395508276094	0.733721079421729	-0.0253212768031704	-0.15048387198475	0.684645619995448	0.787508213277253	0.75747111774308	0.64233912350178	0.116150209940351	0.610515481419702	0.82067657162226	0.641369348628664	0.312287760718188	-0.661964390341857	0.515108587296605	0.196918238858225	0.613981171880235	0.911898192379172	0.427678325926895	-0.196366803888185	0.497229463392438	0.217119545629343	0.0965296959182747	-0.177095594888547	0.246037625672724	0.150807733287771	-0.136958434839015	0.0433560884236886	-0.839945846326591	0.884399285097701	0.140676975522971	-0.874147920576928	0.0164625962187134	0.206144073653981	0.0933322528418813	-0.360315298365517	0.208367646150937	0.253006341172827	0.545921338427533	-0.0897223470539177	0.302267936786787	0.915180573065655	0.177823200608351	0.455726435527494	0.0150409080110193	-0.318213690633448	0.86431435931292	0.114215616003715	-0.156797924053845	0.381222777755486	-0.0981389687333826	-0.879760880315674
CABP7	-0.322465135619911	-0.365823451512254	0.412741371555472	0.396707485868317	-0.0390576244515604	0.24856883179542	0.338648631379178	0.446025348661341	-0.42667366883107	0.495626360955203	0.526259895011113	0.418624786141468	-0.477614813552781	0.394762073327804	0.473142656420283	0.242434562592837	0.00294479400868712	-0.142691260468837	0.388272145623043	-0.349106288896063	0.00766416353294532	0.525957222122032	-0.135411484676157	-0.321499598537855	-0.233443028852031	0.525166762923809	0.464192890878563	-0.443648566864666	0.240568675687972	0.234259225422234	-0.32538434719587	0.251319452089081	0.397237452973538	0.352246148426946	0.313051982361706	0.436395488208084	-0.616597992627681	0.472612267981678	0.456634720396877	0.372177228496535	-0.306325984223523	-0.418958561414292	0.0264698469811586	-0.358020855645218	-0.108181051868378	0.427678325926895	0.806714358715395	0.444836663314085	-0.242789366391469	0.737821588405	0.62543798822606	0.510597749572676	-0.31588092312652	0.727691149224135	-0.713704900130296	-0.648145900092737	-0.522212925508592	0.606754430336466	-0.549081141056471	-0.492981783588481	-0.461447238109794	0.688730143848243	-0.499568010079267	0.377680096643645	-0.454389751538364	-0.472577869817693	-0.176317597287779	-0.693974174589633	0.718184331087815	0.47685750613725	0.712907632468469	-0.269996906462675	-0.592741632616761	0.485212709345113	0.321554752037794	0.663295169690865	0.452100072976981	-0.366616722512183	0.427779373027135	-0.541240105199892
