Control_10h	Control_24h	Control_2h	Control_6h	Virus_10h	Virus_24h	Virus_2h	Virus_6h	Contrib.Control_10h	Contrib.Control_24h	Contrib.Control_2h	Contrib.Control_6h	Contrib.Virus_10h	Contrib.Virus_24h	Contrib.Virus_2h	Contrib.Virus_6h	Contrib	GroupContrib	color	importance
LEO1	-1.05686977641428	-0.712178094966721	-0.0722384698964982	0.503600160071163	0.183690192779474	1.13289396254639	1.38633631142429	-1.26874507563276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	-0.0231281198463095
CCT2	-0.00215552336214624	-0.629725950568535	-0.800413302991784	0.557432271900947	0.516277660898623	0.616752195408387	-0.615838779348182	-0.140395575821324	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0231263068790947
HTATIP2	-0.9825592967737	0.491211044572777	0.248920040296552	-0.0304893557480629	-0.0468605266951886	0.322745989550561	0.144113279719664	-0.825192051361114	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0231113536658423
AIMP2	0.381697284875261	-0.679931641596232	0.527705083100395	-0.769451386861399	-0.183754793374595	1.35925320234895	-0.156026003458575	0.359798634872135	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0230752455017896
OAT	-0.124206137474473	2.33937287113269	0.0317132823986607	-0.113357517289236	-0.54536739127068	-1.02124184884742	-0.107791270715764	-0.326982226912758	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0230388852890142
NUP210	1.25651116467066	0.286229312123872	-0.482944934319907	-1.13086769117563	0.300817979455708	1.22679886569465	-0.216091563097877	-0.553853526615432	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0230365752125055
PLAUR	0.409094414798763	-0.0550493351386132	-1.41707142017662	0.196818410698558	0.111771438876995	0.482662992438529	-0.855134425073121	0.359004865496663	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0230301649687282
TXNDC12	-0.80606717631813	1.49184155085325	0.441761488103042	0.203808516286328	-0.310770111345009	-1.0215064049368	1.69148117911555	-0.898179086571422	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0230043853910799
PIN4	0.248673054077772	0.47590683368643	0.472947207691716	-0.125068729487618	-0.378602683319299	1.44776219830954	-0.841931829483701	-0.395595084086736	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0229952448466288
PSME2	0.0606452115397806	1.32477517252364	-0.261773358758899	0.177913939229098	-0.532076844255785	0.737252121707169	-0.364186949599162	-1.28412348769774	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0229848214867916
CDK4	-0.524542166709361	0.671333726430697	-1.15442388111598	-0.801425682588769	0.263535495046612	1.15340745583213	0.72794399441812	-0.289957779553194	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0229742773349949
PAICS	0.534548191965875	-0.298199531734436	1.33684784037907	-0.672575927390002	-0.876835333398396	1.70838488504977	-0.974752982420057	-0.321117610386022	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0229662044738307
THRAP3	0.250428934933127	0.08456418908731	-0.78783948486192	-1.29313432209789	-1.33250121089029	0.832662220669372	-0.235184694073206	1.22797086394379	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	-0.022890814821937
RDH11	-0.36295184064919	1.22851739849641	0.045105453693608	-0.41415961750238	-1.56005759642933	1.39444592034419	0.27407069985218	-0.869994021401994	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0228805836114055
AKR1C3	-0.269114754745904	0.0360201320281379	-0.221736267430669	0.264798854309812	-0.515956709826742	2.2371894693331	0.161338228156299	-0.724210789339637	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0228658760186947
PCMT1	-0.178733373153757	-0.0824163899593604	-0.420565200039836	0.253791259729459	-1.44711200733465	0.866793014437738	-0.25670911937716	0.271577243887162	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.022794483658363
PTMA	0.651610592797462	-0.138138115329053	1.08049485022315	-0.605559519724063	-0.823349073039226	-1.18482554263357	-0.627900983343958	1.29084034547725	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0227836494157798
ATP2A2	-0.194059001350785	-0.599473299245506	-1.33660343569932	0.160675046635221	0.418530454778247	0.247244500531562	-0.574747093731044	0.859966503121803	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	-0.0227647717350928
PDCD11	1.21154091079721	-0.708102356128755	-1.3176115192658	-0.0284178020919221	0.663510176412679	1.31420152920351	-0.345235126962601	-0.359110952874183	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0227636346283648
CLPTM1	-0.909830152311757	0.641716728663485	-0.111921090846542	0.430767865422437	-0.242784550116336	-1.49773284593585	1.17821267165604	0.170753921293895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0227438902133168
POLR2B	-0.499562616098624	-1.16035529709839	-1.03240613334388	0.000174392102219762	0.353955911277412	1.23662148478121	0.770068983000141	0.736460965357274	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0227259786542649
SCFD1	0.23945624811261	-0.21666023701592	2.12270198754896	-0.77122801402882	-0.694389246723853	-0.973677422063323	0.424896709058736	-0.212697739768079	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0226953010036059
EIF3B	0.956807763820769	-0.786090404834552	-0.453146308070807	0.872779818273927	-0.120413221773256	-1.16110452834565	-0.151671449784734	0.394914959879791	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0226738929390356
TCEAL5	0.877880840042016	-0.213172798818162	-0.617262824150177	-0.579237373354792	-1.21167124241718	1.77072595102864	0.424611209766283	-0.249723339441948	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0226220719379898
DCTN1	0.39222702544015	0.717309005525879	1.31300869323695	-0.731918409405941	-1.21725442342402	-0.975497226894628	-0.0167312566610538	0.75254412231094	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0226148413244488
DDX6	-0.246906205830028	0.0290939120639576	-0.587913805111286	0.775597128324477	-0.39590258553767	0.23318166111916	0.396352944749778	-0.544579627424588	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	-0.0226117426101531
RNF40	1.0390300184758	0.626091170535263	0.848713601569372	-0.271368256641865	-0.427254571206933	-1.10994795092969	-0.43580082124053	-0.000579163266183756	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0226092951541324
EEF1B2	0.998563841839529	-0.550128204730135	-0.828794316248692	0.433648687615689	0.0914623555844121	1.00061234415439	-1.18467690861773	-0.0416379358708967	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0225587512373375
RPS7	0.95122406294201	0.254745632860631	-1.05965949643384	0.549388219262824	1.54636039000977	-1.2754328891066	0.345378803829544	-0.0207929470520316	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.0225484341864249
CHKA	0.371986528912432	0.932983573402421	0.555916922003416	-0.681938487203634	-1.39034470381057	-1.14984689491566	0.535642475475772	0.302041189335128	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0225295227263779
DHCR24	1.24472073467985	-0.000904894120185478	-0.266902636219125	0.828063283123863	-0.970202808413104	-1.27900350911791	0.0881429154849434	-0.22362271195362	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0225153335609952
PPP2R4_PTPA	0.181812602067624	-0.0240144003244485	-0.597225707663396	-0.0492906215312365	0.0522020245316411	0.195257920412496	-0.0319967089779426	-0.220473473561733	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.02240175768519
CD151	0.335967208593381	-1.50324619104145	-0.437020008376633	0.584219921766962	0.0328940101096139	0.720713416027495	-0.0338453325491584	0.0743191412388588	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0223718037280852
TJP2	-1.01525432699514	-0.616037449985507	2.14767119693391	-0.00410825025173727	0.665264670732877	-0.876097259233848	-0.232247489756646	0.71016180758114	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0223510269989743
GMNN	0.289702834356555	2.23772243916183	0.151329905090262	0.113769837947568	-0.233886221520411	-1.23788887341596	-0.269822607765173	-0.564880159838126	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0223432957999562
MAD1L1	0.175235738610642	0.0788443909992319	0.698792482630963	-0.572049224263018	0.149678919433362	-1.30814896380444	0.671433026912776	0.511593661109695	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0223265373937442
EIF3I	0.420345296271936	-0.0847387776865744	0.15148230675861	0.311579554411166	0.220472057074123	-1.28890922099355	-0.411832796118628	0.0222891613394863	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0223078918788951
DNM1L	-0.305206398273675	-0.936290583359154	1.46335292769846	0.364258971497667	-0.390234178301525	1.3577622836236	-0.0248908604187627	-0.456620864446882	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	-0.0222586657226107
GLB1	0.213675653769851	-0.102286949891998	0.342245049834813	-0.145307127177103	-1.03606656855216	0.682994862816878	0.504393212045708	0.134402576120533	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.022222684494176
PDCD6	-0.118198070064585	-0.725453538794277	0.63523469051349	-0.554405444490516	-0.195366884634759	-1.26990836505417	0.522281747028501	1.8833546477847	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0221833141286972
RPS4X	1.0363346035168	-0.434203509813652	-1.49088696367173	0.0549703437416429	0.338869762382776	0.96425873217383	-0.503961638768028	0.268710624851035	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0221763288443137
SF3B4	0.217463218968282	1.4840328761895	0.166830989696837	0.38202494245203	-0.689801595837949	-1.23406685230754	-0.263354315824086	-0.0168100421246406	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0220790882116752
PREPL	1.16373915241359	0.242717559003397	-1.10669635801259	0.0239990998129969	0.372655329225268	-1.25665912416945	0.0340341868179882	-0.161443512554233	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0220645819928727
ALDH7A1	-1.21763929802534	1.73381457089981	-0.389983703382691	-0.196318015888375	-0.517487349420178	1.21135456110678	0.426394357941652	-0.987815606308336	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0219437915612626
SUGT1	0.933558100432971	0.385490880657214	0.198239253686438	0.574472547572404	-0.37309962085626	1.29340676949923	-1.305129104129	-0.795348107903232	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.021875576554226
SQSTM1	-0.243181522816261	-1.75534995736192	0.414728490435626	1.45330456153288	-0.230960854411418	-1.1946740977615	0.274995615720677	1.22146879602419	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0218726310407772
INPPL1	-0.0239544135947615	0.371269845200951	-0.512863974320384	-0.0389095652979998	-0.129385415484378	0.592703611681075	0.196686465733249	-0.43248305510492	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0218542959095905
BZW2	0.809861733847406	0.531130750036729	-0.70658898567338	0.419784065417665	-0.175394209913897	-1.30705449015214	-0.335290332535527	0.356419969455015	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0217926400355864
TAX1BP3	-0.406118229597375	0.818589534092316	0.141065742337409	-0.057499318954482	0.149193860687982	-1.12933762067974	-1.07645654262006	0.640602996097703	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0216923592650312
CPSF1	-0.87054289485203	0.556082695751966	0.690981280264828	-0.242889950923022	0.567592961717486	-1.02628103509839	1.06246448197996	-0.497639492589297	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0216866980225631
PPME1	0.219226459907719	0.270986049476477	-1.5680881335937	0.395249590328136	0.448724419937255	0.313486831235872	-0.606421319615986	-0.103882410582588	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.021667359199657
ARL6IP4	0.055362741395163	-0.857854226664022	0.0599466396689091	-0.241143819226022	-0.624796834394251	1.65157556131052	-0.198452463511384	-0.43370405631476	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0216348756184712
HBS1L	-0.583003991751768	0.748490371101901	0.751896999990524	-0.33701500687201	-0.685640938316468	0.826347819614009	-0.400210496203957	0.102952813840123	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0215491268917995
DPM3	-1.34904176612011	1.17440159334967	-0.894099186664456	0.478073291757165	-0.721283243727023	1.33389756473681	0.354717449996982	-0.567822275674586	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.021535676401324
KRT18	1.19819659213089	-1.12084403590664	-0.574042907970366	0.845192867422609	0.767871599641402	-1.44628280456961	-0.742683601625038	0.839040622988451	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0215316249568363
PLOD1	0.4754759995347	-0.732070362703048	1.26010817770207	-0.338790228571804	-0.516848162263936	1.38267907239285	0.401165923895002	-0.915468052580491	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0215234379163705
HNRNPF	0.457884387654012	-0.752676724260141	-0.533841139815781	0.516732875872569	-0.0857378243311214	-1.19074054505303	-0.493202188593223	1.51750610809521	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0215090879093258
TMED7_TMED7.TICAM2	-0.315398795769669	0.556542099454604	-0.529017582898896	0.343132240971567	-0.378740715638408	1.13619138690845	-0.0681918272114644	-0.203082353631857	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0215025528053921
PTPLAD1_HACD3	-0.495694535168428	0.858887315863536	-0.445082267171147	-0.647162953133858	-0.646573422632188	0.844405213851228	0.276022195372961	-0.790604017632693	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0214814340904884
ALYREF	1.00827776064445	-0.271557727602224	-1.0094713589898	1.17799862354817	0.610607187216988	-0.667437285144029	0.014129616712245	0.623066112377635	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0214209060278817
MARCKS	-0.102420516157815	1.91182184202694	0.324855538251366	0.0115466860367691	-0.996795876325238	-0.745371234054765	0.409328407347573	-0.28823053436346	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.021343737762576
EXOC5	-0.184620547510476	0.11155187606681	0.548047982234564	0.125968681316005	-0.666623416434218	1.09298744673545	-0.80697463356981	-0.144448966864809	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0212646102485531
FLNB	-0.885390263199493	-0.644616364392254	0.130736491201135	1.30435047508799	-0.990248135586485	-0.623348661292186	0.651005107577901	1.36853694247865	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0212521687133689
USMG5	-0.255109000386481	1.78540078017161	-0.604884664907264	-0.416140412781375	-0.599600512370444	-0.875507108122681	0.00902965048566375	0.378422924026846	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0212000484583523
H2AFV	0.0515583967049745	0.128182524532124	0.568626226049769	0.473751034536851	1.16567668046339	-0.959915055295084	-0.720772384192861	-0.629509468064213	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.0211691241236196
PSMB3	0.283812683600017	1.15419832471141	-0.747088828235493	1.02611693174856	-0.406960222770794	-0.611890155518907	-0.0329584980545865	0.411788956658044	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0211688011991415
Q16822__FEATUREID	1.63811452048105	0.30757212649729	-1.11183530918523	-0.650823004949389	-0.490349421049939	0.775241344105522	0.0214093558806361	-0.480514119281341	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0211472819777937
SUCLG1	0.038849053456901	2.35091683692378	0.138847267581271	0.0778126415021644	-1.04788638675886	-0.993963572424359	0.280829182639623	-0.659732325181707	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0211052643252718
COPRS	1.99670346456179	-0.704635915344619	-0.631180827984034	-0.557031999192928	-0.610695279859132	0.98100304078143	-0.671880052210995	0.239843739365827	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0210711825624139
NUDT1	1.00518470211922	0.432986411311038	-0.149257271546572	-0.831510054350389	-0.0626753891421797	0.634629849092715	-0.51426728451088	-0.833699240237282	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0210347333819433
ABI1	-0.877499192193998	-0.135648411845951	-0.339918975032749	-0.0392203482196805	-0.172378173543432	1.55634193691037	0.822827901355596	-0.860227575815336	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.021032675549895
HN1L_JPT2	1.40134275514339	-0.187822953670908	0.296787684135928	0.0792752607650404	0.151292953243721	-1.13019307397369	-0.598704624807592	0.442668150866832	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0210160465586371
IDI1	-0.69870335622446	1.91454401272119	0.740258040925249	-0.563436438059341	-0.953551477704244	-0.670407076742013	1.00773568964056	-0.530464403015289	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0209801248304934
ILF3	0.7211737215492	0.0931325127115137	-0.621971450315472	0.213658901847432	0.320419718784783	-0.522557188895492	-0.0862953791581526	0.938037815359933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0209700814005776
ARPC2	-0.990602733618364	-0.393251891871089	-0.915861359897179	0.904994280777684	-0.105410999334082	1.01945195945299	0.535075435297401	0.450266894334027	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0209620151097188
PTGR1	0.861162649076951	0.179323209419012	-0.453937032833127	0.0421769090419103	-0.331736118400232	1.22934378664559	-0.593181107193131	-0.165701630188453	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0209204037905902
TXNRD1	0.000734022676418557	0.398180418792584	-1.09831908598049	0.537303397200385	-0.021982200954681	1.09897911148532	-0.666859672095389	0.297144779645295	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0209143041495982
LRRC16A_CARMIL1	1.14526042576436	-0.536989462143932	0.593609640448607	-0.0581007993625417	-0.532206708322802	0.890598412958888	0.00871690744070426	-0.957945080387296	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0209063715263617
FXR1	-0.435165993820353	-1.07159582147311	0.264100720158419	0.219040695543823	-0.624146990335659	1.90063633777388	-0.44433382970506	1.09753538320489	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0209010358104275
RPS25	0.593339964122922	-0.35773780663907	-0.508914724035076	0.608342883652862	-0.0122790105183584	0.950268500459628	-0.425991714777546	-0.194684489578929	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0208753569488609
ECHS1	0.186185807805606	1.914077992718	-0.57540114076284	-1.09821840066747	-0.631373589537438	1.08299938354612	-0.491500813396188	-0.465047424010704	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0208706972182761
ATP1A1	0.653521634457392	0.297696843951299	0.566476280752253	-0.01415176837156	-1.02086070098554	-0.317594565948375	0.946129433468648	0.145043210894102	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0208628089459297
CD109	-0.565483389118299	1.1402301962385	-0.368642648629895	-1.24973894968339	-0.102030749756819	1.05816094877924	0.255964660067328	0.233541284612337	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	-0.0208363240948256
ACTN4	0.284539905991806	-0.79221032546735	-0.183059425931344	1.32950511555671	-1.17425471161961	-0.577439172592398	0.0543564632688313	0.959740736550733	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0208310240397261
RAE1	-0.683966229926811	-0.600805226747586	2.25813130124157	0.676828641770381	-0.80443771332438	-0.67334367377146	-0.137318270412062	0.243563920703372	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0208268396900005
MSLN	-0.193156291903958	-0.525495916556811	0.0823424712789071	0.114614231090101	0.897237043255071	-1.28726922731534	0.384806250311308	0.556981640992437	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.0207797084232176
CSNK2A1	2.27504169645459	-0.403614470111177	0.566348561246968	0.485785271172595	-1.13305634517133	-1.46096825449217	0.0658831775611896	0.00986907474669693	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0207706736182638
NCAPD2	1.51391614693892	-0.0916530786746356	-0.804623894039853	-0.807803581037831	-1.20317889419377	1.0545683423702	-0.0823938022951668	0.526273909420424	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0207315222646719
ADPRHL2	-0.452487110536186	-1.05872843752424	-0.410814582967612	-0.0768527119809752	0.802621859550893	0.392557744520639	-0.0138212388149492	0.187842974576768	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0206700802343526
ATP6V1E1	0.61442665477029	0.74913921696022	0.97069815962123	-0.224184686637695	-2.13348284732497	-0.580323201128404	-0.599041854625581	0.531462629095051	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0206030757190762
SLC25A5	-0.909706499399309	-0.710687510960628	-0.577032398816309	0.546090533040627	0.10459515306649	0.72617589414338	0.318309937837537	0.00651482060829295	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0205692476305942
PGAM1_LOC643576	0.500199547128128	2.06385027173819	-0.0103598172458625	0.203362608987932	-0.774228936865453	-0.701665541642266	0.548999521647211	-0.967425841228334	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0205471229624439
HSPA1B_HSPA1A	-0.0607032231200677	-1.32603305722472	-0.0901386055053716	1.34855843841516	-0.857272224520849	-1.01149291116945	0.498984302735822	1.54422908046526	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0205154445462176
MRPL50	1.54609978155723	0.445791157952032	-1.20117905026399	-0.354026573428382	-0.0094490880096184	-1.12860272211824	0.212238838335731	0.730522376515441	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0204975524952006
PABPC1	1.1244556633066	-0.990352420759229	-1.53750401212316	0.405469400714765	0.128882034865669	0.990542453568924	-0.766511428670483	0.366831312743484	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0204877035773592
C6orf108_DNPH1	0.355232252664772	0.536801284512581	0.201795255532497	0.20153671084262	-0.327115712864808	-0.736194993788947	-0.945823065243988	-0.424992892185712	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0204549375359652
HMOX2	0.535545730196871	-0.567700146421988	0.358475576617015	0.397660908366291	-0.519727808746647	-0.680623405523904	-0.250313905099719	0.386285769139836	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0203880295077013
