Control_10h	Control_24h	Control_2h	Control_6h	Virus_10h	Virus_24h	Virus_2h	Virus_6h	Contrib.Control_10h	Contrib.Control_24h	Contrib.Control_2h	Contrib.Control_6h	Contrib.Virus_10h	Contrib.Virus_24h	Contrib.Virus_2h	Contrib.Virus_6h	Contrib	GroupContrib	color	importance
HSPA1B_HSPA1A	-0.0607032231200677	-1.32603305722472	-0.0901386055053716	1.34855843841516	-0.857272224520849	-1.01149291116945	0.498984302735822	1.54422908046526	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.081221678939457
DDX27	0.799452407761445	-0.143797187854127	0.0394881032157606	2.02655869171711	-0.6191573058108	-0.249166002732614	-0.64721921589748	0.380282548660954	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0796247980391704
RPP25	-0.0120189171237448	0.14196780927956	-1.12973824264842	1.58380232900129	-1.0740449933092	1.48823591712681	-0.631700299003874	0.197296336142727	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0715045596509236
PAFAH1B2	0.0172463890655314	-0.214013343522106	-0.755766756876453	-0.905406825179926	0.97027828297738	-0.522762319382693	0.819138014437859	-0.482361833413838	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0709700988622109
COPB2	0.541642001214733	0.019897863437648	0.309610126114812	0.885169146885146	-1.92275691711904	-0.876859463484048	-0.316625515101917	0.386100459405814	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0647857530520152
SLTM	0.655311488673327	-0.543189507911876	-0.319153906990972	-0.352722025609319	1.25330971885708	0.6842043534692	-0.203443528641189	-0.776714338272993	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0635331965831097
PSMB8	1.23421700888921	0.826716271725096	0.166192190892112	-0.932123678113811	1.39104126450393	-0.989091385080851	-1.65540942294509	-0.71175884876545	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0616044449447288
PDLIM5	0.276273658860143	-0.0641907861093082	0.194124403248718	1.83592880621182	-0.68187336986779	-1.83908619680288	-0.45231962855292	0.473351416937028	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0592877220688972
LIMA1	-0.128347578113426	-0.0309717906958908	0.881357383765427	0.913822176743012	-1.36178305771738	-1.3481810215133	0.357105965794638	0.628998078095877	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0528745256915001
GRSF1	0.362339057181071	-0.513712134578486	0.501359489898681	1.24500510567383	-1.07308487090465	-1.21811348057034	-0.595284876545893	1.0214676307706	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0404105696626214
TOP1	0.610177189587726	-1.66716498181916	0.038484718225019	1.25785255125294	-0.631600344381347	-0.232623097140851	-0.435929567324405	0.84630657102677	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0339031962100261
NUP98	0.0342089291458102	-0.28019647621801	-0.987984071922089	0.697212483694469	-1.3639751392702	1.44191371459396	0.105218190073054	0.981573887064698	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	0.0311493659506624
SRSF9	1.36113255797816	0.957758406111783	0.0353740683127954	1.15609105190387	-1.832329491973	-0.968133444507202	-0.582916862373627	0.226379754968974	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0157121774913493
RBM12	0.368279311739383	-0.678036486861044	1.1124766786026	1.37584888827952	-1.4228651401995	-0.252913809680324	-0.244091595981647	0.0782284363449444	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.013484592323797
HYOU1	1.09280744282448	-0.545438291163483	-0.107440487993102	1.1656534288773	-0.996495226307188	0.0179133002720218	-0.624579462817018	0.560067080678682	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0117193275346842
ATP6V1E1	0.61442665477029	0.74913921696022	0.97069815962123	-0.224184686637695	-2.13348284732497	-0.580323201128404	-0.599041854625581	0.531462629095051	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0031953367805474
